Invoice_ID,Product_Category,List_Price,Discount_Percent,Discount_Amount,Quantity,Net_Revenue,COGS,Gross_Margin,Gross_Margin_Percent,Customer_Segment,Sales_Channel,Invoice_Date,Discount_Tier
INV130110,Electronics,21848.62,23.6,5156.27,1,16692.35,12056.21,4636.14,27.77,Retail,Direct Website,2025-10-19,High
INV130111,Apparel,1494.41,13.6,812.96,4,5164.68,3991.6,1173.08,22.71,Retail,Direct Website,2025-02-04,Medium
INV130112,Grocery,515.59,13.7,211.91,3,1334.86,888.97,445.89,33.4,Retail,Direct Website,2025-07-18,Medium
INV130113,Electronics,7239.53,12.4,3590.81,4,25367.31,18744.45,6622.86,26.11,Corporate,Marketplace,2025-05-22,Medium
INV130114,Beauty,2594.69,12.1,2197.7,7,15965.13,10758.1,5207.03,32.62,Wholesale,Marketplace,2025-06-06,Medium
INV130115,Electronics,20474.39,12.3,2518.35,1,17956.04,11284.87,6671.17,37.15,Retail,Direct Website,2025-07-11,Medium
INV130116,Apparel,820.37,24.9,204.27,1,616.1,441.47,174.63,28.34,Retail,In-Store,2025-05-13,High
INV130117,Home & Kitchen,5824.38,17.7,5154.58,5,23967.32,16688.05,7279.27,30.37,Retail,Marketplace,2025-05-19,Medium
INV130118,Electronics,18152.29,19.6,78272.67,22,321077.71,274540.64,46537.07,14.49,Wholesale,Direct Website,2025-08-02,Medium
INV130119,Electronics,19092.08,0.0,0.0,3,57276.24,33317.13,23959.11,41.83,Retail,Direct Website,2025-10-27,No Discount
INV130120,Home & Kitchen,513.14,0.0,0.0,2,1026.28,657.65,368.63,35.92,Retail,Direct Website,2025-07-10,No Discount
INV130121,Apparel,2493.3,16.5,411.39,1,2081.91,1406.32,675.59,32.45,Retail,In-Store,2025-03-26,Medium
INV130122,Grocery,724.56,0.0,0.0,5,3622.8,2365.97,1256.83,34.69,Retail,Direct Website,2025-06-04,No Discount
INV130123,Electronics,15531.16,3.2,1490.99,3,45102.49,22494.13,22608.36,50.13,Retail,Marketplace,2025-08-17,Low
INV130124,Footwear,5698.58,18.3,50056.33,48,223475.51,166493.47,56982.04,25.5,Wholesale,In-Store,2025-01-08,Medium
INV130125,Grocery,464.48,8.5,908.06,23,9774.98,6320.23,3454.75,35.34,Wholesale,Direct Website,2025-06-02,Low
INV130126,Grocery,339.93,0.0,0.0,4,1359.72,674.3,685.42,50.41,Retail,Direct Website,2025-11-04,No Discount
INV130127,Apparel,1909.81,41.8,1596.6,2,2223.02,2165.74,57.28,2.58,Retail,Marketplace,2025-06-08,Very High
INV130128,Grocery,1450.66,0.0,0.0,11,15957.26,8678.17,7279.09,45.62,Wholesale,Marketplace,2025-08-08,No Discount
INV130129,Apparel,706.37,23.9,168.82,1,537.55,393.94,143.61,26.71,Retail,Direct Website,2025-10-10,High
INV130130,Electronics,10762.19,0.0,0.0,1,10762.19,6359.64,4402.55,40.91,Retail,Direct Website,2025-01-05,No Discount
INV130131,Electronics,3206.24,13.0,2084.06,5,13947.14,10872.66,3074.48,22.04,Corporate,Marketplace,2025-02-11,Medium
INV130132,Footwear,4875.55,41.3,4027.2,2,5723.9,5546.47,177.43,3.1,Retail,Marketplace,2025-11-16,Very High
INV130133,Apparel,2120.85,0.0,0.0,2,4241.7,2451.91,1789.79,42.2,Retail,Direct Website,2025-09-07,No Discount
INV130134,Footwear,5555.77,24.0,5333.54,4,16889.54,12601.28,4288.26,25.39,Retail,Direct Website,2025-05-14,High
INV130135,Apparel,3904.92,0.0,0.0,5,19524.6,11915.51,7609.09,38.97,Retail,In-Store,2025-01-06,No Discount
INV130136,Footwear,842.42,4.9,165.11,4,3204.57,2165.35,1039.22,32.43,Retail,Marketplace,2025-09-03,Low
INV130137,Footwear,5880.52,3.6,423.4,2,11337.64,6519.0,4818.64,42.5,Retail,Marketplace,2025-01-19,Low
INV130138,Footwear,865.0,8.7,376.27,5,3948.73,2438.37,1510.36,38.25,Retail,Marketplace,2025-05-28,Low
INV130139,Home & Kitchen,3147.32,2.6,163.66,2,6130.98,3546.0,2584.98,42.16,Retail,In-Store,2025-06-07,Low
INV130140,Footwear,1731.37,22.8,394.75,1,1336.62,1008.1,328.52,24.58,Retail,Direct Website,2025-11-23,High
INV130141,Footwear,2949.96,8.8,778.79,3,8071.09,4954.76,3116.33,38.61,Retail,Direct Website,2025-05-26,Low
INV130142,Apparel,2862.48,28.3,810.08,1,2052.4,1670.9,381.5,18.59,Retail,Marketplace,2025-05-14,High
INV130143,Home & Kitchen,3374.47,4.0,539.92,4,12957.96,7598.67,5359.29,41.36,Retail,Marketplace,2025-07-03,Low
INV130144,Grocery,324.93,23.5,305.43,4,994.29,922.82,71.47,7.19,Retail,In-Store,2025-05-19,High
INV130145,Apparel,2015.51,8.7,526.05,3,5520.48,3508.24,2012.24,36.45,Retail,Direct Website,2025-05-28,Low
INV130146,Grocery,1078.48,6.0,194.13,3,3041.31,2313.06,728.25,23.95,Retail,Direct Website,2025-01-22,Low
INV130147,Electronics,23599.23,29.0,13687.55,2,33510.91,27485.82,6025.09,17.98,Corporate,In-Store,2025-11-03,High
INV130148,Beauty,2554.4,19.2,980.89,2,4127.91,3086.31,1041.6,25.23,Retail,Direct Website,2025-05-16,Medium
INV130149,Electronics,6212.18,0.0,0.0,18,111819.24,60357.0,51462.24,46.02,Wholesale,Marketplace,2025-07-08,No Discount
INV130150,Apparel,3573.17,31.0,2215.37,2,4930.97,4115.02,815.95,16.55,Retail,Marketplace,2025-05-19,Very High
INV130151,Apparel,1042.61,16.4,3590.75,21,18304.06,14654.27,3649.79,19.94,Wholesale,Direct Website,2025-07-13,Medium
INV130152,Grocery,796.3,1.6,50.96,4,3134.24,2106.32,1027.92,32.8,Retail,Marketplace,2025-11-04,Low
INV130153,Apparel,3888.36,25.6,4977.1,5,14464.7,12177.87,2286.83,15.81,Retail,In-Store,2025-06-25,High
INV130154,Grocery,737.65,35.1,1035.66,4,1914.94,1541.11,373.83,19.52,Corporate,In-Store,2025-09-01,Very High
INV130155,Grocery,380.48,13.9,158.66,3,982.78,554.88,427.9,43.54,Retail,Marketplace,2025-12-25,Medium
INV130156,Home & Kitchen,3904.48,0.0,0.0,3,11713.44,6136.69,5576.75,47.61,Retail,Marketplace,2025-12-24,No Discount
INV130157,Apparel,1970.01,21.8,858.92,2,3081.1,2482.17,598.93,19.44,Corporate,Marketplace,2025-05-06,High
INV130158,Apparel,2130.84,17.8,15550.87,41,71813.57,55482.37,16331.2,22.74,Wholesale,Marketplace,2025-01-23,Medium
INV130159,Home & Kitchen,2442.56,0.0,0.0,33,80604.48,46863.9,33740.58,41.86,Wholesale,Direct Website,2025-03-09,No Discount
INV130160,Electronics,4640.85,0.0,0.0,37,171711.45,122901.54,48809.91,28.43,Wholesale,Marketplace,2025-10-24,No Discount
INV130161,Beauty,2248.31,25.7,1733.45,3,5011.48,4152.94,858.54,17.13,Retail,Direct Website,2025-08-14,High
INV130162,Footwear,5392.66,2.3,372.09,3,15805.89,8867.87,6938.02,43.9,Retail,Direct Website,2025-01-04,Low
INV130163,Electronics,14160.44,13.3,9416.69,5,61385.51,43819.69,17565.82,28.62,Retail,Direct Website,2025-12-02,Medium
INV130164,Beauty,1715.55,21.3,365.41,1,1350.14,1086.48,263.66,19.53,Retail,Direct Website,2025-02-06,High
INV130165,Footwear,1620.89,13.9,225.3,1,1395.59,982.09,413.5,29.63,Retail,In-Store,2025-10-15,Medium
INV130166,Footwear,4016.86,18.1,2181.15,3,9869.43,6926.3,2943.13,29.82,Retail,In-Store,2025-01-17,Medium
INV130167,Footwear,4571.52,27.9,3826.36,3,9888.2,6786.23,3101.97,31.37,Retail,Direct Website,2025-03-19,High
INV130168,Grocery,854.5,19.1,163.21,1,691.29,435.63,255.66,36.98,Retail,Marketplace,2025-04-21,Medium
INV130169,Apparel,2638.08,5.9,311.29,2,4964.87,3359.11,1605.76,32.34,Retail,Direct Website,2025-10-21,Low
INV130170,Footwear,2542.05,22.8,1159.17,2,3924.93,3574.39,350.54,8.93,Corporate,In-Store,2025-09-20,High
INV130171,Footwear,1060.65,8.9,471.99,5,4831.26,3706.25,1125.01,23.29,Retail,Marketplace,2025-05-17,Low
INV130172,Home & Kitchen,5830.51,3.8,1107.8,5,28044.75,17757.64,10287.11,36.68,Retail,Direct Website,2025-04-16,Low
INV130173,Home & Kitchen,1923.68,6.9,132.73,1,1790.95,1108.63,682.32,38.1,Corporate,Direct Website,2025-09-24,Low
INV130174,Home & Kitchen,1475.41,11.2,495.74,3,3930.49,2446.61,1483.88,37.75,Retail,In-Store,2025-10-09,Medium
INV130175,Apparel,1846.97,0.0,0.0,2,3693.94,2026.99,1666.95,45.13,Retail,Marketplace,2025-10-03,No Discount
INV130176,Apparel,2981.06,5.8,864.51,5,14040.79,7826.24,6214.55,44.26,Retail,Marketplace,2025-07-23,Low
INV130177,Beauty,1516.16,12.5,189.52,1,1326.64,899.12,427.52,32.23,Retail,Direct Website,2025-11-27,Medium
INV130178,Beauty,1830.4,6.2,340.45,3,5150.75,3396.43,1754.32,34.06,Retail,Marketplace,2025-12-13,Low
INV130179,Home & Kitchen,4370.95,5.8,9633.57,38,156462.53,86519.85,69942.68,44.7,Wholesale,Marketplace,2025-03-27,Low
INV130180,Electronics,10235.01,16.0,3275.2,2,17194.82,14457.67,2737.15,15.92,Retail,Direct Website,2025-09-22,Medium
INV130181,Grocery,326.65,0.0,0.0,2,653.3,385.6,267.7,40.98,Retail,In-Store,2025-05-26,No Discount
INV130182,Electronics,23892.82,0.0,0.0,2,47785.64,32812.19,14973.45,31.33,Retail,Marketplace,2025-07-08,No Discount
INV130183,Electronics,13071.75,18.1,9463.95,4,42823.05,34720.43,8102.62,18.92,Retail,In-Store,2025-08-21,Medium
INV130184,Beauty,2001.19,0.0,0.0,4,8004.76,5201.51,2803.25,35.02,Retail,Marketplace,2025-08-12,No Discount
INV130185,Home & Kitchen,1941.86,8.0,776.74,5,8932.56,5568.78,3363.78,37.66,Retail,Marketplace,2025-01-22,Low
INV130186,Electronics,12916.34,14.4,7439.81,4,44225.55,28757.47,15468.08,34.98,Retail,Direct Website,2025-08-01,Medium
INV130187,Home & Kitchen,2767.47,12.6,1394.8,4,9675.08,6647.28,3027.8,31.29,Retail,Marketplace,2025-05-06,Medium
INV130188,Grocery,1192.87,16.2,3864.9,20,19992.5,12900.91,7091.59,35.47,Wholesale,Direct Website,2025-04-26,Medium
INV130189,Beauty,2910.85,19.2,1117.77,2,4703.93,4024.59,679.34,14.44,Retail,Direct Website,2025-02-01,Medium
INV130190,Home & Kitchen,1160.41,5.4,187.99,3,3293.24,2258.39,1034.85,31.42,Retail,In-Store,2025-09-20,Low
INV130191,Apparel,2879.82,27.4,16570.48,21,43905.74,34920.03,8985.71,20.47,Wholesale,In-Store,2025-09-26,High
INV130192,Beauty,1815.95,19.4,1056.88,3,4390.97,3333.32,1057.65,24.09,Corporate,Direct Website,2025-02-24,Medium
INV130193,Footwear,4678.67,25.9,1211.78,1,3466.89,2742.04,724.85,20.91,Retail,Marketplace,2025-01-22,High
INV130194,Beauty,1587.12,0.0,0.0,4,6348.48,3957.92,2390.56,37.66,Retail,Direct Website,2025-05-15,No Discount
INV130195,Grocery,1023.37,0.0,0.0,1,1023.37,478.21,545.16,53.27,Retail,Direct Website,2025-06-20,No Discount
INV130196,Beauty,383.43,6.0,230.06,10,3604.24,2040.04,1564.2,43.4,Wholesale,Direct Website,2025-04-19,Low
INV130197,Grocery,941.53,0.0,0.0,9,8473.77,4805.05,3668.72,43.3,Wholesale,Direct Website,2025-12-07,No Discount
INV130198,Footwear,5831.63,0.0,0.0,3,17494.89,7872.7,9622.19,55.0,Retail,In-Store,2025-02-18,No Discount
INV130199,Grocery,1219.88,0.0,0.0,2,2439.76,1436.65,1003.11,41.12,Retail,Direct Website,2025-07-16,No Discount
INV130200,Footwear,3037.25,34.3,4167.11,4,7981.89,6866.46,1115.43,13.97,Retail,Marketplace,2025-08-08,Very High
INV130201,Home & Kitchen,4293.1,9.6,412.14,1,3880.96,2674.85,1206.11,31.08,Retail,In-Store,2025-03-03,Low
INV130202,Footwear,5431.88,22.7,6165.18,5,20994.22,15943.46,5050.76,24.06,Retail,Direct Website,2025-04-04,High
INV130203,Beauty,2534.57,4.9,620.97,5,12051.88,8448.22,3603.66,29.9,Retail,In-Store,2025-12-24,Low
INV130204,Footwear,1244.7,29.4,1097.83,3,2636.27,2335.85,300.42,11.4,Retail,Direct Website,2025-08-06,High
INV130205,Electronics,11106.24,17.5,93292.42,48,439807.1,300868.59,138938.51,31.59,Wholesale,Marketplace,2025-10-05,Medium
INV130206,Beauty,1520.43,12.8,583.85,3,3977.44,2607.94,1369.5,34.43,Corporate,Marketplace,2025-06-07,Medium
INV130207,Grocery,749.02,19.3,289.12,2,1208.92,897.59,311.33,25.75,Retail,In-Store,2025-11-11,Medium
INV130208,Electronics,20866.34,0.0,0.0,3,62599.02,28238.8,34360.22,54.89,Retail,Marketplace,2025-11-17,No Discount
INV130209,Grocery,1000.09,3.6,72.01,2,1928.17,1346.7,581.47,30.16,Retail,Marketplace,2025-12-22,Low
INV130210,Grocery,601.43,34.5,1244.96,6,2363.62,2143.43,220.19,9.32,Wholesale,In-Store,2025-10-23,Very High
INV130211,Apparel,1988.77,19.2,8018.72,21,33745.45,26681.22,7064.23,20.93,Wholesale,Marketplace,2025-04-16,Medium
INV130212,Home & Kitchen,3731.94,12.1,1806.26,4,13121.5,8379.38,4742.12,36.14,Retail,Marketplace,2025-04-01,Medium
INV130213,Beauty,2079.95,6.0,499.19,4,7820.61,4654.6,3166.01,40.48,Retail,In-Store,2025-06-01,Low
INV130214,Beauty,2277.08,1.7,154.84,4,8953.48,5539.48,3414.0,38.13,Retail,In-Store,2025-03-18,Low
INV130215,Electronics,18805.43,4.6,3460.2,4,71761.52,39703.82,32057.7,44.67,Retail,In-Store,2025-05-24,Low
INV130216,Electronics,24346.83,12.0,78883.73,27,578480.68,348386.03,230094.65,39.78,Wholesale,Direct Website,2025-07-27,Medium
INV130217,Electronics,10269.85,8.3,852.4,1,9417.45,6344.9,3072.55,32.63,Retail,Direct Website,2025-10-17,Low
INV130218,Apparel,517.06,22.3,115.3,1,401.76,317.72,84.04,20.92,Retail,Direct Website,2025-12-02,High
INV130219,Apparel,2642.5,19.0,1506.22,3,6421.28,4091.35,2329.93,36.28,Retail,Direct Website,2025-02-09,Medium
INV130220,Grocery,1229.98,14.2,873.29,5,5276.61,3182.28,2094.33,39.69,Retail,Marketplace,2025-01-23,Medium
INV130221,Beauty,1027.09,38.9,799.08,2,1255.1,1164.84,90.26,7.19,Retail,Direct Website,2025-02-14,Very High
INV130222,Grocery,535.63,6.5,34.82,1,500.81,375.36,125.45,25.05,Corporate,Direct Website,2025-04-07,Low
INV130223,Electronics,10386.86,19.6,4071.65,2,16702.07,12346.42,4355.65,26.08,Retail,Marketplace,2025-10-26,Medium
INV130224,Home & Kitchen,1227.21,5.8,142.36,2,2312.06,1393.27,918.79,39.74,Retail,Direct Website,2025-08-10,Low
INV130225,Apparel,1531.13,27.9,1708.74,4,4415.78,3665.76,750.02,16.99,Corporate,Direct Website,2025-05-14,High
INV130226,Grocery,112.4,2.3,12.93,5,549.07,338.59,210.48,38.33,Retail,In-Store,2025-03-02,Low
INV130227,Grocery,1344.32,5.4,653.34,9,11445.54,7594.91,3850.63,33.64,Wholesale,Direct Website,2025-05-18,Low
INV130228,Footwear,4964.35,25.2,6255.08,5,18566.67,16805.14,1761.53,9.49,Retail,Marketplace,2025-10-23,High
INV130229,Electronics,2155.38,12.0,517.29,2,3793.47,3048.6,744.87,19.64,Retail,In-Store,2025-10-17,Medium
INV130230,Grocery,765.54,15.4,4951.51,42,27201.17,15792.51,11408.66,41.94,Wholesale,Marketplace,2025-11-02,Medium
INV130231,Beauty,2188.71,4.3,376.46,4,8378.38,5252.4,3125.98,37.31,Retail,In-Store,2025-03-18,Low
INV130232,Grocery,844.71,0.0,0.0,5,4223.55,2480.67,1742.88,41.27,Retail,Marketplace,2025-12-13,No Discount
INV130233,Home & Kitchen,4317.99,0.0,0.0,1,4317.99,2110.02,2207.97,51.13,Retail,Marketplace,2025-02-19,No Discount
INV130234,Beauty,2841.7,23.3,1986.35,3,6538.75,5162.21,1376.54,21.05,Retail,Direct Website,2025-08-11,High
INV130235,Electronics,19131.43,0.0,0.0,1,19131.43,12732.1,6399.33,33.45,Retail,Marketplace,2025-11-22,No Discount
INV130236,Grocery,1398.85,2.4,33.57,1,1365.28,841.9,523.38,38.33,Retail,Marketplace,2025-01-14,Low
INV130237,Apparel,1402.78,24.7,15591.9,45,47533.2,32675.86,14857.34,31.26,Wholesale,Direct Website,2025-03-24,High
INV130238,Electronics,21906.12,0.0,0.0,5,109530.6,72291.11,37239.49,34.0,Retail,In-Store,2025-09-12,No Discount
INV130239,Electronics,9911.72,14.6,7235.56,5,42323.04,24547.48,17775.56,42.0,Retail,Direct Website,2025-03-20,Medium
INV130240,Footwear,1321.62,22.3,884.16,3,3080.7,2550.39,530.31,17.21,Retail,Direct Website,2025-07-04,High
INV130241,Home & Kitchen,5468.9,23.1,6316.58,5,21027.92,15835.84,5192.08,24.69,Retail,Direct Website,2025-11-12,High
INV130242,Footwear,678.19,32.0,868.08,4,1844.68,1717.62,127.06,6.89,Retail,Direct Website,2025-06-27,Very High
INV130243,Footwear,2461.99,34.8,1713.55,2,3210.43,2751.44,458.99,14.3,Retail,Direct Website,2025-11-20,Very High
INV130244,Footwear,4193.42,23.5,2956.36,3,9623.9,8867.99,755.91,7.85,Retail,In-Store,2025-01-28,High
INV130245,Footwear,3236.89,1.9,61.5,1,3175.39,1620.78,1554.61,48.96,Retail,Marketplace,2025-07-21,Low
INV130246,Footwear,1395.92,20.0,837.55,3,3350.21,2450.01,900.2,26.87,Retail,Direct Website,2025-02-24,Medium
INV130247,Apparel,2410.47,4.1,98.83,1,2311.64,1311.21,1000.43,43.28,Retail,Direct Website,2025-04-25,Low
INV130248,Electronics,11540.29,8.8,4062.18,4,42098.98,29254.54,12844.44,30.51,Retail,Direct Website,2025-06-07,Low
INV130249,Beauty,2952.18,5.7,168.27,1,2783.91,2163.26,620.65,22.29,Retail,Marketplace,2025-04-03,Low
INV130250,Home & Kitchen,3427.27,0.0,0.0,1,3427.27,1889.32,1537.95,44.87,Retail,Direct Website,2025-07-04,No Discount
INV130251,Electronics,14806.39,11.2,51407.79,31,407590.3,277893.18,129697.12,31.82,Wholesale,Direct Website,2025-09-01,Medium
INV130252,Grocery,330.41,0.0,0.0,1,330.41,191.72,138.69,41.98,Retail,Marketplace,2025-09-16,No Discount
INV130253,Beauty,1002.16,3.4,102.22,3,2904.26,1739.31,1164.95,40.11,Retail,Marketplace,2025-07-16,Low
INV130254,Footwear,4714.05,35.2,1659.35,1,3054.7,2419.75,634.95,20.79,Retail,Marketplace,2025-02-02,Very High
INV130255,Beauty,2433.66,7.1,518.37,3,6782.61,4530.87,2251.74,33.2,Retail,In-Store,2025-10-15,Low
INV130256,Beauty,1366.43,0.0,0.0,3,4099.29,2593.05,1506.24,36.74,Retail,Marketplace,2025-11-13,No Discount
INV130257,Home & Kitchen,1481.24,13.4,396.97,2,2565.51,1684.15,881.36,34.35,Retail,Direct Website,2025-12-19,Medium
INV130258,Home & Kitchen,2091.43,11.6,485.21,2,3697.65,2819.94,877.71,23.74,Corporate,Direct Website,2025-05-25,Medium
INV130259,Footwear,2254.31,1.8,81.16,2,4427.46,3310.94,1116.52,25.22,Retail,Marketplace,2025-01-02,Low
INV130260,Electronics,4582.42,15.3,701.11,1,3881.31,2830.49,1050.82,27.07,Retail,Direct Website,2025-04-06,Medium
INV130261,Home & Kitchen,3850.02,18.9,727.65,1,3122.37,2514.91,607.46,19.46,Retail,In-Store,2025-07-19,Medium
INV130262,Beauty,2762.91,27.8,3072.36,4,7979.28,5763.39,2215.89,27.77,Retail,Marketplace,2025-12-22,High
INV130263,Home & Kitchen,3921.06,0.0,0.0,4,15684.24,8050.12,7634.12,48.67,Retail,In-Store,2025-01-10,No Discount
INV130264,Apparel,2636.73,38.1,29133.23,29,47331.94,38508.45,8823.49,18.64,Wholesale,Marketplace,2025-08-13,Very High
INV130265,Apparel,3826.34,23.0,3520.23,4,11785.13,9401.44,2383.69,20.23,Retail,Marketplace,2025-11-01,High
INV130266,Apparel,3539.96,35.8,2534.61,2,4545.31,4537.15,8.16,0.18,Retail,In-Store,2025-04-07,Very High
INV130267,Home & Kitchen,4442.93,13.8,613.12,1,3829.81,2787.81,1042.0,27.21,Retail,Marketplace,2025-01-17,Medium
INV130268,Footwear,4599.02,19.9,36608.2,40,147352.6,91554.03,55798.57,37.87,Wholesale,Direct Website,2025-07-17,Medium
INV130269,Home & Kitchen,686.4,14.2,97.47,1,588.93,425.88,163.05,27.69,Retail,Marketplace,2025-02-22,Medium
INV130270,Apparel,511.27,24.1,246.43,2,776.11,591.66,184.45,23.77,Retail,Direct Website,2025-11-04,High
INV130271,Home & Kitchen,1586.1,9.1,288.67,2,2883.53,2142.02,741.51,25.72,Retail,Marketplace,2025-10-16,Low
INV130272,Electronics,12859.06,11.6,4474.95,3,34102.23,24162.1,9940.13,29.15,Retail,Direct Website,2025-07-11,Medium
INV130273,Footwear,3802.35,17.9,680.62,1,3121.73,2480.3,641.43,20.55,Retail,Direct Website,2025-09-13,Medium
INV130274,Home & Kitchen,2036.26,0.0,0.0,3,6108.78,3221.84,2886.94,47.26,Corporate,Direct Website,2025-10-25,No Discount
INV130275,Footwear,5347.61,0.0,0.0,1,5347.61,2946.54,2401.07,44.9,Retail,Marketplace,2025-08-09,No Discount
INV130276,Home & Kitchen,2023.44,19.9,1207.99,3,4862.33,3249.07,1613.26,33.18,Retail,In-Store,2025-05-03,Medium
INV130277,Grocery,1202.61,2.6,31.27,1,1171.34,619.16,552.18,47.14,Retail,Marketplace,2025-01-05,Low
INV130278,Apparel,1802.3,35.3,1272.42,2,2332.18,1769.98,562.2,24.11,Retail,Marketplace,2025-09-16,Very High
INV130279,Electronics,13184.58,7.8,2056.79,2,24312.37,16734.76,7577.61,31.17,Retail,Direct Website,2025-01-28,Low
INV130280,Electronics,7339.66,24.7,23567.65,13,71847.93,62764.95,9082.98,12.64,Wholesale,Marketplace,2025-05-03,High
INV130281,Beauty,734.81,26.2,385.04,2,1084.58,853.98,230.6,21.26,Retail,Direct Website,2025-11-14,High
INV130282,Apparel,583.38,17.6,513.37,5,2403.53,1820.06,583.47,24.28,Retail,Marketplace,2025-04-22,Medium
INV130283,Home & Kitchen,1775.71,0.0,0.0,8,14205.68,7092.81,7112.87,50.07,Wholesale,Marketplace,2025-04-23,No Discount
INV130284,Grocery,404.33,28.9,350.55,3,862.44,653.43,209.01,24.24,Retail,In-Store,2025-06-21,High
INV130285,Apparel,1917.35,21.2,1219.43,3,4532.62,3535.82,996.8,21.99,Retail,Marketplace,2025-04-13,High
INV130286,Apparel,574.3,8.7,1998.56,40,20973.44,11287.6,9685.84,46.18,Wholesale,Marketplace,2025-12-07,Low
INV130287,Grocery,281.01,3.3,37.09,4,1086.95,678.7,408.25,37.56,Retail,Direct Website,2025-01-06,Low
INV130288,Home & Kitchen,1650.0,15.8,782.1,3,4167.9,2522.2,1645.7,39.49,Retail,In-Store,2025-05-06,Medium
INV130289,Grocery,1206.19,5.3,127.86,2,2284.52,1468.33,816.19,35.73,Retail,Direct Website,2025-09-15,Low
INV130290,Home & Kitchen,5861.52,3.2,187.57,1,5673.95,3646.42,2027.53,35.73,Retail,Direct Website,2025-01-09,Low
INV130291,Home & Kitchen,5670.35,0.0,0.0,32,181451.2,104707.66,76743.54,42.29,Wholesale,Marketplace,2025-08-26,No Discount
INV130292,Electronics,9189.15,11.6,5329.71,5,40616.04,28861.46,11754.58,28.94,Retail,Direct Website,2025-01-07,Medium
INV130293,Footwear,3082.5,26.9,1658.38,2,4506.62,3498.22,1008.4,22.38,Retail,Marketplace,2025-08-06,High
INV130294,Footwear,4607.29,17.2,3962.27,5,19074.18,13369.4,5704.78,29.91,Retail,In-Store,2025-09-19,Medium
INV130295,Footwear,4201.36,37.0,20208.54,13,34409.14,28837.17,5571.97,16.19,Wholesale,Direct Website,2025-08-18,Very High
INV130296,Home & Kitchen,3213.97,11.8,1516.99,4,11338.89,9197.44,2141.45,18.89,Retail,Direct Website,2025-07-12,Medium
INV130297,Grocery,408.81,9.9,202.36,5,1841.69,1126.38,715.31,38.84,Retail,Direct Website,2025-04-03,Low
INV130298,Home & Kitchen,1145.2,16.0,916.16,5,4809.84,3255.42,1554.42,32.32,Corporate,Direct Website,2025-11-15,Medium
INV130299,Home & Kitchen,3535.52,9.7,11660.14,34,108547.54,78523.39,30024.15,27.66,Wholesale,In-Store,2025-05-14,Low
INV130300,Grocery,116.32,0.0,0.0,2,232.64,139.49,93.15,40.04,Retail,Direct Website,2025-03-01,No Discount
INV130301,Electronics,4080.93,0.0,0.0,2,8161.86,4995.46,3166.4,38.8,Retail,Marketplace,2025-12-11,No Discount
INV130302,Apparel,2293.29,28.0,1284.24,2,3302.34,2523.61,778.73,23.58,Retail,Direct Website,2025-07-25,High
INV130303,Apparel,1361.06,19.0,1034.41,4,4409.83,3262.97,1146.86,26.01,Retail,Marketplace,2025-06-27,Medium
INV130304,Grocery,1217.11,0.0,0.0,2,2434.22,1419.33,1014.89,41.69,Retail,Marketplace,2025-03-20,No Discount
INV130305,Home & Kitchen,2095.35,6.8,569.94,4,7811.46,5260.9,2550.56,32.65,Retail,Direct Website,2025-07-06,Low
INV130306,Home & Kitchen,2254.17,9.7,437.31,2,4071.03,2421.7,1649.33,40.51,Retail,Direct Website,2025-01-12,Low
INV130307,Footwear,2319.11,34.6,30491.66,38,57634.52,47626.15,10008.37,17.37,Wholesale,Marketplace,2025-06-07,Very High
